Ligand,Binding Affinity
hur_model_ZINC72322015_uff_E=425.61,-6.2
hur_model_ZINC72322015_uff_E=427.58,-6.2
hur_model_ZINC67896201_uff_E=201.29,-6.2
hur_model_ZINC67896201_uff_E=201.29,-6.2
hur_model_ZINC67896201_uff_E=201.29,-6.2
hur_model_ZINC72322019_uff_E=1709.93,-6.2
hur_model_ZINC67896442_uff_E=889.96,-6.2
hur_model_ZINC72322022_uff_E=670.91,-6.2
hur_model_ZINC72322022_uff_E=670.91,-6.2
hur_model_ZINC67896486_uff_E=815.88,-6.2
hur_model_ZINC12427984_uff_E=531.34,-6.2
hur_model_ZINC72322023_uff_E=707.20,-6.2
hur_model_ZINC72322023_uff_E=707.20,-6.2
hur_model_ZINC72322023_uff_E=707.20,-6.2
hur_model_ZINC67896594_uff_E=890.33,-6.2
hur_model_ZINC77265479_uff_E=484.49,-6.2
hur_model_ZINC77265479_uff_E=484.49,-6.2
hur_model_ZINC67896622_uff_E=900.34,-6.2
hur_model_ZINC67896622_uff_E=900.34,-6.2
hur_model_ZINC67896708_uff_E=951.46,-6.2
hur_model_ZINC67896708_uff_E=951.46,-6.2
hur_model_ZINC67896708_uff_E=951.46,-6.2
hur_model_ZINC67896708_uff_E=951.46,-6.2
hur_model_ZINC67896756_uff_E=872.54,-6.2
hur_model_ZINC67896756_uff_E=872.54,-6.2
hur_model_ZINC67896756_uff_E=872.54,-6.2
hur_model_ZINC35425845_uff_E=728.73,-6.2
hur_model_ZINC67896833_uff_E=590.10,-6.2
hur_model_ZINC67896833_uff_E=590.10,-6.2
hur_model_ZINC35425879_uff_E=723.09,-6.2
hur_model_ZINC35425879_uff_E=723.09,-6.2
hur_model_ZINC67896835_uff_E=1840.51,-6.2
hur_model_ZINC67896835_uff_E=1840.51,-6.2
hur_model_ZINC72322029_uff_E=599.08,-6.2
hur_model_ZINC72322029_uff_E=599.08,-6.2
hur_model_ZINC72322029_uff_E=599.08,-6.2
hur_model_ZINC67896903_uff_E=773.45,-6.2
hur_model_ZINC72322030_uff_E=510.69,-6.2
hur_model_ZINC67896999_uff_E=374.09,-6.2
hur_model_ZINC67896999_uff_E=374.09,-6.2
hur_model_ZINC72322031_uff_E=484.89,-6.2
hur_model_ZINC72322031_uff_E=484.89,-6.2
hur_model_ZINC77265570_uff_E=753.58,-6.2
hur_model_ZINC05732375_uff_E=196.87,-6.2
hur_model_ZINC35425944_uff_E=561.79,-6.2
hur_model_ZINC72322033_uff_E=508.76,-6.2
hur_model_ZINC77265571_uff_E=341.34,-6.2
hur_model_ZINC77265571_uff_E=341.34,-6.2
hur_model_ZINC77265571_uff_E=341.34,-6.2
hur_model_ZINC72322036_uff_E=482.27,-6.2
hur_model_ZINC72322037_uff_E=457.37,-6.2
hur_model_ZINC72322037_uff_E=457.37,-6.2
hur_model_ZINC77265579_uff_E=329.61,-6.2
hur_model_ZINC72322037_uff_E=462.83,-6.2
hur_model_ZINC72322037_uff_E=462.83,-6.2
hur_model_ZINC35426004_uff_E=766.24,-6.2
hur_model_ZINC35426004_uff_E=766.24,-6.2
hur_model_ZINC77265579_uff_E=333.27,-6.2
hur_model_ZINC67897034_uff_E=588.44,-6.2
hur_model_ZINC67897034_uff_E=588.44,-6.2
hur_model_ZINC72322041_uff_E=1704.21,-6.2
hur_model_ZINC35426042_uff_E=764.32,-6.2
hur_model_ZINC72322043_uff_E=660.90,-6.2
hur_model_ZINC77265586_uff_E=386.30,-6.2
hur_model_ZINC77265586_uff_E=386.30,-6.2
hur_model_ZINC77265586_uff_E=386.30,-6.2
hur_model_ZINC72322043_uff_E=695.03,-6.2
hur_model_ZINC72322045_uff_E=488.15,-6.2
hur_model_ZINC72322045_uff_E=488.15,-6.2
hur_model_ZINC67897042_uff_E=557.17,-6.2
hur_model_ZINC72322045_uff_E=494.41,-6.2
hur_model_ZINC67897044_uff_E=570.13,-6.2
hur_model_ZINC67897047_uff_E=977.49,-6.2
hur_model_ZINC72322047_uff_E=544.47,-6.2
hur_model_ZINC67897049_uff_E=538.94,-6.2
hur_model_ZINC67897049_uff_E=538.94,-6.2
hur_model_ZINC67897049_uff_E=538.94,-6.2
hur_model_ZINC72322048_uff_E=693.04,-6.2
hur_model_ZINC72322048_uff_E=693.04,-6.2
hur_model_ZINC72322048_uff_E=693.04,-6.2
hur_model_ZINC77265596_uff_E=527.37,-6.2
hur_model_ZINC67897055_uff_E=500.97,-6.2
hur_model_ZINC67897059_uff_E=555.42,-6.2
hur_model_ZINC72322051_uff_E=472.86,-6.2
hur_model_ZINC67897063_uff_E=591.91,-6.2
hur_model_ZINC72322052_uff_E=877.53,-6.2
hur_model_ZINC72322054_uff_E=471.82,-6.2
hur_model_ZINC72322056_uff_E=609.62,-6.2
hur_model_ZINC77265618_uff_E=1552.05,-6.2
hur_model_ZINC72322057_uff_E=518.03,-6.2
hur_model_ZINC72322059_uff_E=507.76,-6.2
hur_model_ZINC72322059_uff_E=507.76,-6.2
hur_model_ZINC72322059_uff_E=507.76,-6.2
hur_model_ZINC77265628_uff_E=569.64,-6.2
hur_model_ZINC72322060_uff_E=472.94,-6.2
hur_model_ZINC67897088_uff_E=475.53,-6.2
hur_model_ZINC67897088_uff_E=475.53,-6.2
hur_model_ZINC67897088_uff_E=475.53,-6.2
hur_model_ZINC72322060_uff_E=484.56,-6.2
hur_model_ZINC72322060_uff_E=484.56,-6.2
hur_model_ZINC72322061_uff_E=456.39,-6.2
hur_model_ZINC72322061_uff_E=463.10,-6.2
hur_model_ZINC72322062_uff_E=522.30,-6.2
hur_model_ZINC67897092_uff_E=470.54,-6.2
hur_model_ZINC72322062_uff_E=528.09,-6.2
hur_model_ZINC72322062_uff_E=528.09,-6.2
hur_model_ZINC72322063_uff_E=486.58,-6.2
hur_model_ZINC35426111_uff_E=517.87,-6.2
hur_model_ZINC77265829_uff_E=807.23,-6.2
hur_model_ZINC72322065_uff_E=727.54,-6.2
hur_model_ZINC67897099_uff_E=377.70,-6.2
hur_model_ZINC72322065_uff_E=734.32,-6.2
hur_model_ZINC72322065_uff_E=734.32,-6.2
hur_model_ZINC67897101_uff_E=574.80,-6.2
hur_model_ZINC77265833_uff_E=517.86,-6.2
hur_model_ZINC77265833_uff_E=517.86,-6.2
hur_model_ZINC67897104_uff_E=1677.49,-6.2
hur_model_ZINC72322067_uff_E=680.61,-6.2
hur_model_ZINC67897107_uff_E=1665.56,-6.2
hur_model_ZINC72322068_uff_E=510.38,-6.2
hur_model_ZINC35426117_uff_E=735.64,-6.2
hur_model_ZINC77265839_uff_E=346.66,-6.2
hur_model_ZINC77265839_uff_E=346.66,-6.2
hur_model_ZINC77265839_uff_E=339.74,-6.2
hur_model_ZINC77265839_uff_E=339.74,-6.2
hur_model_ZINC67897113_uff_E=1642.70,-6.2
hur_model_ZINC67897119_uff_E=1673.16,-6.2
hur_model_ZINC67897119_uff_E=1673.16,-6.2
hur_model_ZINC67897124_uff_E=1674.74,-6.2
hur_model_ZINC35426124_uff_E=537.71,-6.2
hur_model_ZINC35426124_uff_E=537.71,-6.2
hur_model_ZINC72322077_uff_E=457.89,-6.2
hur_model_ZINC67897126_uff_E=433.66,-6.2
hur_model_ZINC67897126_uff_E=433.66,-6.2
hur_model_ZINC72322078_uff_E=420.12,-6.2
hur_model_ZINC72322078_uff_E=420.12,-6.2
hur_model_ZINC77265852_uff_E=581.35,-6.2
hur_model_ZINC72322078_uff_E=426.82,-6.2
hur_model_ZINC67897128_uff_E=606.71,-6.2
hur_model_ZINC67897140_uff_E=601.95,-6.2
hur_model_ZINC00199415_uff_E=438.29,-6.2
hur_model_ZINC35426146_uff_E=586.71,-6.2
hur_model_ZINC35426146_uff_E=586.71,-6.2
hur_model_ZINC35426146_uff_E=586.71,-6.2
hur_model_ZINC72322085_uff_E=545.61,-6.2
hur_model_ZINC72322086_uff_E=664.16,-6.2
hur_model_ZINC72322086_uff_E=664.16,-6.2
hur_model_ZINC72322086_uff_E=664.16,-6.2
hur_model_ZINC72322086_uff_E=674.24,-6.2
hur_model_ZINC72322087_uff_E=693.84,-6.2
hur_model_ZINC67897149_uff_E=560.81,-6.2
hur_model_ZINC72322087_uff_E=703.97,-6.2
hur_model_ZINC67897150_uff_E=467.74,-6.2
hur_model_ZINC67897150_uff_E=467.74,-6.2
hur_model_ZINC67897150_uff_E=467.74,-6.2
hur_model_ZINC35426159_uff_E=607.47,-6.2
hur_model_ZINC67897156_uff_E=463.76,-6.2
hur_model_ZINC67897161_uff_E=452.39,-6.2
hur_model_ZINC72322091_uff_E=487.99,-6.2
hur_model_ZINC72322091_uff_E=487.99,-6.2
hur_model_ZINC72322091_uff_E=487.99,-6.2
hur_model_ZINC72322092_uff_E=951.58,-6.2
hur_model_ZINC72322094_uff_E=536.77,-6.2
hur_model_ZINC72322094_uff_E=536.77,-6.2
hur_model_ZINC72322094_uff_E=531.08,-6.2
hur_model_ZINC72322097_uff_E=528.85,-6.2
hur_model_ZINC72322097_uff_E=528.85,-6.2
hur_model_ZINC72322097_uff_E=528.85,-6.2
hur_model_ZINC35426173_uff_E=726.65,-6.2
hur_model_ZINC72322097_uff_E=516.71,-6.2
hur_model_ZINC72322097_uff_E=516.71,-6.2
hur_model_ZINC72322100_uff_E=487.24,-6.2
hur_model_ZINC72322101_uff_E=483.37,-6.2
hur_model_ZINC67897183_uff_E=380.84,-6.2
hur_model_ZINC72322103_uff_E=548.16,-6.2
hur_model_ZINC72322106_uff_E=1724.25,-6.2
hur_model_ZINC72322106_uff_E=1710.90,-6.2
hur_model_ZINC67897195_uff_E=594.65,-6.2
hur_model_ZINC72322107_uff_E=557.38,-6.2
hur_model_ZINC72322107_uff_E=557.38,-6.2
hur_model_ZINC67897196_uff_E=1648.99,-6.2
hur_model_ZINC67897196_uff_E=1648.99,-6.2
hur_model_ZINC67897196_uff_E=1648.99,-6.2
hur_model_ZINC72322107_uff_E=545.03,-6.2
hur_model_ZINC72322108_uff_E=682.40,-6.2
hur_model_ZINC77265911_uff_E=659.46,-6.2
hur_model_ZINC72322108_uff_E=714.42,-6.2
hur_model_ZINC72322110_uff_E=513.91,-6.2
hur_model_ZINC77265916_uff_E=378.60,-6.2
hur_model_ZINC77265916_uff_E=378.60,-6.2
hur_model_ZINC72322110_uff_E=509.58,-6.2
hur_model_ZINC72322110_uff_E=509.58,-6.2
hur_model_ZINC35426202_uff_E=723.38,-6.2
hur_model_ZINC35426205_uff_E=1777.02,-6.2
hur_model_ZINC35426205_uff_E=1777.02,-6.2
hur_model_ZINC72322112_uff_E=694.01,-6.2
hur_model_ZINC72322112_uff_E=694.01,-6.2
hur_model_ZINC77265921_uff_E=369.83,-6.2
hur_model_ZINC35426207_uff_E=1026.01,-6.2
hur_model_ZINC35426207_uff_E=1026.01,-6.2
hur_model_ZINC35426207_uff_E=1026.01,-6.2
hur_model_ZINC72322113_uff_E=552.16,-6.2
hur_model_ZINC72322113_uff_E=552.16,-6.2
hur_model_ZINC67897216_uff_E=477.84,-6.2
hur_model_ZINC72322114_uff_E=695.41,-6.2
hur_model_ZINC72322114_uff_E=682.46,-6.2
hur_model_ZINC72322114_uff_E=682.46,-6.2
hur_model_ZINC72322114_uff_E=682.46,-6.2
hur_model_ZINC77265926_uff_E=394.38,-6.2
hur_model_ZINC35426210_uff_E=483.35,-6.2
hur_model_ZINC72322115_uff_E=723.39,-6.2
hur_model_ZINC67897233_uff_E=616.11,-6.2
hur_model_ZINC67897235_uff_E=1667.00,-6.2
hur_model_ZINC67897236_uff_E=491.89,-6.2
hur_model_ZINC72322125_uff_E=978.78,-6.2
hur_model_ZINC72322125_uff_E=978.78,-6.2
hur_model_ZINC72322125_uff_E=978.78,-6.2
hur_model_ZINC35426227_uff_E=781.67,-6.2
hur_model_ZINC35426227_uff_E=781.67,-6.2
hur_model_ZINC72322127_uff_E=509.12,-6.2
hur_model_ZINC72322127_uff_E=509.12,-6.2
hur_model_ZINC72322127_uff_E=515.10,-6.2
hur_model_ZINC72322128_uff_E=526.04,-6.2
hur_model_ZINC67897248_uff_E=368.71,-6.2
hur_model_ZINC67897248_uff_E=368.71,-6.2
hur_model_ZINC72322129_uff_E=466.37,-6.2
hur_model_ZINC72322129_uff_E=466.37,-6.2
hur_model_ZINC72322130_uff_E=457.11,-6.2
hur_model_ZINC72322130_uff_E=457.11,-6.2
hur_model_ZINC72322130_uff_E=463.52,-6.2
hur_model_ZINC72322131_uff_E=419.39,-6.2
hur_model_ZINC72322131_uff_E=419.39,-6.2
hur_model_ZINC72322131_uff_E=426.19,-6.2
hur_model_ZINC72322131_uff_E=426.19,-6.2
hur_model_ZINC67897260_uff_E=437.15,-6.2
hur_model_ZINC72322134_uff_E=470.49,-6.2
hur_model_ZINC72322135_uff_E=1695.16,-6.2
hur_model_ZINC72322135_uff_E=1695.16,-6.2
hur_model_ZINC72322135_uff_E=1704.79,-6.2
hur_model_ZINC72322135_uff_E=1704.79,-6.2
hur_model_ZINC72322136_uff_E=662.65,-6.2
hur_model_ZINC72322136_uff_E=673.60,-6.2
hur_model_ZINC35426246_uff_E=535.62,-6.2
hur_model_ZINC67897267_uff_E=374.06,-6.2
hur_model_ZINC72322137_uff_E=693.36,-6.2
hur_model_ZINC72322137_uff_E=693.36,-6.2
hur_model_ZINC72322137_uff_E=703.27,-6.2
hur_model_ZINC72322139_uff_E=745.62,-6.2
hur_model_ZINC77265961_uff_E=333.74,-6.2
hur_model_ZINC77265961_uff_E=333.74,-6.2
hur_model_ZINC77265961_uff_E=333.74,-6.2
hur_model_ZINC72322141_uff_E=472.99,-6.2
hur_model_ZINC72322141_uff_E=485.26,-6.2
hur_model_ZINC72322141_uff_E=485.26,-6.2
hur_model_ZINC72322142_uff_E=950.32,-6.2
hur_model_ZINC72322142_uff_E=957.59,-6.2
hur_model_ZINC72322146_uff_E=474.96,-6.2
hur_model_ZINC35426254_uff_E=551.27,-6.2
hur_model_ZINC35426254_uff_E=551.27,-6.2
hur_model_ZINC67897301_uff_E=676.16,-6.2
hur_model_ZINC72322166_uff_E=454.38,-6.2
hur_model_ZINC72322170_uff_E=601.69,-6.2
hur_model_ZINC35426257_uff_E=597.73,-6.2
hur_model_ZINC35426257_uff_E=597.73,-6.2
hur_model_ZINC72322173_uff_E=600.02,-6.2
hur_model_ZINC72322178_uff_E=698.54,-6.2
hur_model_ZINC77265966_uff_E=575.07,-6.2
hur_model_ZINC72322185_uff_E=484.07,-6.2
hur_model_ZINC72322185_uff_E=474.46,-6.2
hur_model_ZINC67897315_uff_E=895.20,-6.2
hur_model_ZINC72322188_uff_E=538.19,-6.2
hur_model_ZINC72322188_uff_E=538.19,-6.2
hur_model_ZINC72322189_uff_E=967.96,-6.2
hur_model_ZINC72322189_uff_E=967.96,-6.2
hur_model_ZINC35426268_uff_E=599.87,-6.2
hur_model_ZINC35426268_uff_E=599.87,-6.2
hur_model_ZINC67897321_uff_E=623.96,-6.2
hur_model_ZINC67897321_uff_E=623.96,-6.2
hur_model_ZINC67897324_uff_E=636.76,-6.2
hur_model_ZINC67897324_uff_E=636.76,-6.2
hur_model_ZINC67897324_uff_E=715.63,-6.2
hur_model_ZINC67897327_uff_E=618.61,-6.2
hur_model_ZINC67897327_uff_E=643.42,-6.2
hur_model_ZINC67897327_uff_E=643.42,-6.2
hur_model_ZINC35426275_uff_E=743.76,-6.2
hur_model_ZINC77266031_uff_E=310.19,-6.2
hur_model_ZINC67897330_uff_E=644.54,-6.2
hur_model_ZINC67897330_uff_E=644.54,-6.2
hur_model_ZINC67897331_uff_E=895.38,-6.2
hur_model_ZINC67897331_uff_E=834.98,-6.2
hur_model_ZINC67897335_uff_E=638.25,-6.2
hur_model_ZINC67897335_uff_E=638.25,-6.2
hur_model_ZINC67897335_uff_E=638.25,-6.2
hur_model_ZINC67897336_uff_E=835.89,-6.2
hur_model_ZINC35426284_uff_E=727.70,-6.2
hur_model_ZINC67897340_uff_E=951.59,-6.2
hur_model_ZINC35426287_uff_E=574.31,-6.2
hur_model_ZINC67897341_uff_E=695.97,-6.2
hur_model_ZINC67897349_uff_E=683.34,-6.2
hur_model_ZINC67897350_uff_E=1016.37,-6.2
hur_model_ZINC67897639_uff_E=606.62,-6.2
hur_model_ZINC67897639_uff_E=606.62,-6.2
hur_model_ZINC67897644_uff_E=775.01,-6.2
hur_model_ZINC35426301_uff_E=1792.53,-6.2
hur_model_ZINC67897648_uff_E=612.05,-6.2
hur_model_ZINC67897648_uff_E=612.05,-6.2
hur_model_ZINC67897650_uff_E=612.92,-6.2
hur_model_ZINC67897652_uff_E=1064.52,-6.2
hur_model_ZINC35426306_uff_E=613.82,-6.2
hur_model_ZINC35426306_uff_E=613.82,-6.2
hur_model_ZINC35426306_uff_E=613.82,-6.2
hur_model_ZINC67897656_uff_E=633.98,-6.2
hur_model_ZINC67897661_uff_E=942.63,-6.2
hur_model_ZINC67897661_uff_E=942.63,-6.2
hur_model_ZINC35426309_uff_E=1038.70,-6.2
hur_model_ZINC35426309_uff_E=1038.70,-6.2
hur_model_ZINC67897667_uff_E=379.87,-6.2
hur_model_ZINC67897669_uff_E=393.42,-6.2
hur_model_ZINC67897673_uff_E=379.54,-6.2
hur_model_ZINC77266406_uff_E=732.48,-6.2
hur_model_ZINC67897678_uff_E=344.76,-6.2
hur_model_ZINC67897688_uff_E=607.63,-6.2
hur_model_ZINC67897688_uff_E=607.63,-6.2
hur_model_ZINC67897688_uff_E=607.63,-6.2
hur_model_ZINC77266413_uff_E=707.96,-6.2
hur_model_ZINC67897692_uff_E=555.00,-6.2
hur_model_ZINC67897694_uff_E=374.91,-6.2
hur_model_ZINC67897694_uff_E=374.91,-6.2
hur_model_ZINC77266418_uff_E=705.85,-6.2
hur_model_ZINC67897699_uff_E=405.06,-6.2
hur_model_ZINC67897720_uff_E=3428.63,-6.2
hur_model_ZINC67897724_uff_E=1351.99,-6.2
hur_model_ZINC67897747_uff_E=876.50,-6.2
hur_model_ZINC67897765_uff_E=1011.11,-6.2
hur_model_ZINC67897765_uff_E=1011.11,-6.2
hur_model_ZINC77266460_uff_E=1643.98,-6.2
hur_model_ZINC67897821_uff_E=898.47,-6.2
hur_model_ZINC67897821_uff_E=898.47,-6.2
hur_model_ZINC67897821_uff_E=898.47,-6.2
hur_model_ZINC67897821_uff_E=898.47,-6.2
hur_model_ZINC67897856_uff_E=893.08,-6.2
hur_model_ZINC67897867_uff_E=917.29,-6.2
hur_model_ZINC67897873_uff_E=909.46,-6.2
hur_model_ZINC67897895_uff_E=926.47,-6.2
hur_model_ZINC04284932_uff_E=612.28,-6.2
hur_model_ZINC04284932_uff_E=612.28,-6.2
hur_model_ZINC77266507_uff_E=424.88,-6.2
hur_model_ZINC77266523_uff_E=1638.08,-6.2
hur_model_ZINC77266523_uff_E=1638.08,-6.2
hur_model_ZINC77266523_uff_E=1638.08,-6.2
hur_model_ZINC67898032_uff_E=1046.81,-6.2
hur_model_ZINC67898032_uff_E=1046.81,-6.2
hur_model_ZINC67898057_uff_E=875.26,-6.2
hur_model_ZINC67898057_uff_E=875.26,-6.2
hur_model_ZINC77266558_uff_E=433.71,-6.2
hur_model_ZINC67898095_uff_E=966.62,-6.2
hur_model_ZINC67898098_uff_E=967.18,-6.2
hur_model_ZINC77266570_uff_E=869.89,-6.2
hur_model_ZINC77266570_uff_E=869.89,-6.2
hur_model_ZINC67898104_uff_E=1389.25,-6.2
hur_model_ZINC67898115_uff_E=955.46,-6.2
hur_model_ZINC77266581_uff_E=474.50,-6.2
hur_model_ZINC77266581_uff_E=474.50,-6.2
hur_model_ZINC77266581_uff_E=474.50,-6.2
hur_model_ZINC35446457_uff_E=579.93,-6.2
hur_model_ZINC35446457_uff_E=579.93,-6.2
hur_model_ZINC35446460_uff_E=761.05,-6.2
hur_model_ZINC35446460_uff_E=761.05,-6.2
hur_model_ZINC67898127_uff_E=946.97,-6.2
hur_model_ZINC67898127_uff_E=946.97,-6.2
hur_model_ZINC67898127_uff_E=946.97,-6.2
hur_model_ZINC12482988_uff_E=647.08,-6.2
hur_model_ZINC12482988_uff_E=647.08,-6.2
hur_model_ZINC12482988_uff_E=647.08,-6.2
hur_model_ZINC67898129_uff_E=946.67,-6.2
hur_model_ZINC67898130_uff_E=971.95,-6.2
hur_model_ZINC77266593_uff_E=841.07,-6.2
hur_model_ZINC67898158_uff_E=1025.13,-6.2
hur_model_ZINC12482988_uff_E=645.78,-6.2
hur_model_ZINC12482988_uff_E=645.78,-6.2
hur_model_ZINC12482988_uff_E=645.78,-6.2
hur_model_ZINC67898221_uff_E=987.45,-6.2
hur_model_ZINC67898233_uff_E=914.75,-6.2
hur_model_ZINC67898236_uff_E=887.77,-6.2
hur_model_ZINC67898280_uff_E=908.07,-6.2
hur_model_ZINC67898288_uff_E=872.86,-6.2
hur_model_ZINC67898288_uff_E=872.86,-6.2
hur_model_ZINC67898290_uff_E=935.03,-6.2
hur_model_ZINC67898290_uff_E=935.03,-6.2
hur_model_ZINC67898292_uff_E=907.32,-6.2
hur_model_ZINC67898308_uff_E=930.52,-6.2
hur_model_ZINC67898308_uff_E=930.52,-6.2
hur_model_ZINC77266684_uff_E=1642.72,-6.2
hur_model_ZINC67898347_uff_E=863.58,-6.2
hur_model_ZINC67898383_uff_E=952.60,-6.2
hur_model_ZINC67898383_uff_E=952.60,-6.2
hur_model_ZINC67898385_uff_E=958.40,-6.2
hur_model_ZINC67898385_uff_E=958.40,-6.2
hur_model_ZINC77266724_uff_E=499.45,-6.2
hur_model_ZINC77266724_uff_E=499.45,-6.2
hur_model_ZINC77266724_uff_E=499.45,-6.2
hur_model_ZINC77266728_uff_E=453.19,-6.2
hur_model_ZINC67898404_uff_E=1071.75,-6.2
hur_model_ZINC12483634_uff_E=632.44,-6.2
hur_model_ZINC67898406_uff_E=1095.54,-6.2
hur_model_ZINC00129544_uff_E=597.12,-6.2
hur_model_ZINC67898418_uff_E=978.06,-6.2
hur_model_ZINC67898420_uff_E=1142.40,-6.2
hur_model_ZINC77266787_uff_E=389.79,-6.2
hur_model_ZINC77266787_uff_E=389.79,-6.2
hur_model_ZINC67898439_uff_E=1072.49,-6.2
hur_model_ZINC67898439_uff_E=1072.49,-6.2
hur_model_ZINC67898442_uff_E=1187.05,-6.2
hur_model_ZINC67898450_uff_E=1181.29,-6.2
hur_model_ZINC67898452_uff_E=1029.06,-6.2
hur_model_ZINC67898453_uff_E=1065.44,-6.2
hur_model_ZINC67898453_uff_E=1065.44,-6.2
hur_model_ZINC67898455_uff_E=1023.10,-6.2
hur_model_ZINC67898526_uff_E=398.54,-6.2
hur_model_ZINC67898526_uff_E=398.54,-6.2
hur_model_ZINC77266899_uff_E=430.35,-6.2
hur_model_ZINC67898527_uff_E=515.12,-6.2
hur_model_ZINC67898532_uff_E=511.46,-6.2
hur_model_ZINC67898538_uff_E=463.59,-6.2
hur_model_ZINC67898538_uff_E=463.59,-6.2
hur_model_ZINC67898542_uff_E=528.09,-6.2
hur_model_ZINC67898544_uff_E=484.87,-6.2
hur_model_ZINC67898547_uff_E=1704.92,-6.2
hur_model_ZINC67898548_uff_E=537.53,-6.2
hur_model_ZINC67898548_uff_E=537.53,-6.2
hur_model_ZINC67898550_uff_E=694.25,-6.2
hur_model_ZINC67898550_uff_E=694.25,-6.2
hur_model_ZINC77267002_uff_E=901.46,-6.2
hur_model_ZINC77267002_uff_E=901.46,-6.2
hur_model_ZINC67898550_uff_E=671.16,-6.2
hur_model_ZINC67898556_uff_E=673.43,-6.2
hur_model_ZINC67898557_uff_E=703.27,-6.2
hur_model_ZINC67898557_uff_E=703.27,-6.2
hur_model_ZINC67898557_uff_E=703.27,-6.2
hur_model_ZINC67898561_uff_E=510.12,-6.2
hur_model_ZINC67898561_uff_E=510.12,-6.2
hur_model_ZINC67898561_uff_E=510.12,-6.2
hur_model_ZINC77267015_uff_E=394.81,-6.2
hur_model_ZINC67898569_uff_E=957.70,-6.2
hur_model_ZINC67898570_uff_E=601.96,-6.2
hur_model_ZINC67898570_uff_E=601.96,-6.2
hur_model_ZINC67898607_uff_E=485.84,-6.2
hur_model_ZINC67898610_uff_E=496.79,-6.2
hur_model_ZINC67898610_uff_E=496.79,-6.2
hur_model_ZINC67898613_uff_E=525.14,-6.2
hur_model_ZINC67898613_uff_E=525.14,-6.2
hur_model_ZINC67898614_uff_E=471.45,-6.2
hur_model_ZINC04068216_uff_E=406.61,-6.2
hur_model_ZINC67898617_uff_E=528.37,-6.2
hur_model_ZINC04068215_uff_E=419.08,-6.2
hur_model_ZINC67898620_uff_E=470.97,-6.2
hur_model_ZINC67898620_uff_E=470.97,-6.2
hur_model_ZINC67898622_uff_E=1695.28,-6.2
hur_model_ZINC67898622_uff_E=1695.28,-6.2
hur_model_ZINC67898622_uff_E=1695.28,-6.2
hur_model_ZINC67898624_uff_E=526.18,-6.2
hur_model_ZINC67898627_uff_E=488.48,-6.2
hur_model_ZINC39560663_uff_E=1278.42,-6.2
hur_model_ZINC67898630_uff_E=663.48,-6.2
hur_model_ZINC67898634_uff_E=664.21,-6.2
hur_model_ZINC67898636_uff_E=693.82,-6.2
hur_model_ZINC67898636_uff_E=693.82,-6.2
hur_model_ZINC67898636_uff_E=693.82,-6.2
hur_model_ZINC67898637_uff_E=493.69,-6.2
hur_model_ZINC67898637_uff_E=493.69,-6.2
hur_model_ZINC67898637_uff_E=493.69,-6.2
hur_model_ZINC67898637_uff_E=493.69,-6.2
hur_model_ZINC67898649_uff_E=473.06,-6.2
hur_model_ZINC67898651_uff_E=957.52,-6.2
hur_model_ZINC39560685_uff_E=488.34,-6.2
hur_model_ZINC67898677_uff_E=723.79,-6.2
hur_model_ZINC67898677_uff_E=723.79,-6.2
hur_model_ZINC67898683_uff_E=660.61,-6.2
hur_model_ZINC39560688_uff_E=506.77,-6.2
hur_model_ZINC67898687_uff_E=670.32,-6.2
hur_model_ZINC39560689_uff_E=600.77,-6.2
hur_model_ZINC39560696_uff_E=524.95,-6.2
hur_model_ZINC39560696_uff_E=480.85,-6.2
hur_model_ZINC39560697_uff_E=586.40,-6.2
hur_model_ZINC39560699_uff_E=983.83,-6.2
hur_model_ZINC22926946_uff_E=727.88,-6.2
hur_model_ZINC15675908_uff_E=729.89,-6.2
hur_model_ZINC22926946_uff_E=723.57,-6.2
hur_model_ZINC77267256_uff_E=762.67,-6.2
hur_model_ZINC22926948_uff_E=590.66,-6.2
hur_model_ZINC22926961_uff_E=983.66,-6.2
hur_model_ZINC22926961_uff_E=980.59,-6.2
hur_model_ZINC22926964_uff_E=958.25,-6.2
hur_model_ZINC22926964_uff_E=958.25,-6.2
hur_model_ZINC22926964_uff_E=963.00,-6.2
hur_model_ZINC22926964_uff_E=963.00,-6.2
hur_model_ZINC22926964_uff_E=963.00,-6.2
hur_model_ZINC22926964_uff_E=953.73,-6.2
hur_model_ZINC22926964_uff_E=953.73,-6.2
hur_model_ZINC22926964_uff_E=953.73,-6.2
hur_model_ZINC22926970_uff_E=638.33,-6.2
hur_model_ZINC22926970_uff_E=638.33,-6.2
hur_model_ZINC22926974_uff_E=699.94,-6.2
hur_model_ZINC67898744_uff_E=463.77,-6.2
hur_model_ZINC22926982_uff_E=778.35,-6.2
hur_model_ZINC67898746_uff_E=426.83,-6.2
hur_model_ZINC67898746_uff_E=426.83,-6.2
hur_model_ZINC77267275_uff_E=660.69,-6.2
hur_model_ZINC77267275_uff_E=660.69,-6.2
hur_model_ZINC67898754_uff_E=538.88,-6.2
hur_model_ZINC67898754_uff_E=538.88,-6.2
hur_model_ZINC67898756_uff_E=495.75,-6.2
hur_model_ZINC77267298_uff_E=694.37,-6.2
hur_model_ZINC77267298_uff_E=694.37,-6.2
hur_model_ZINC77267340_uff_E=603.05,-6.2
